source_release_key,month_end,source_vehicle_category,vehicle_type,source_fuel_type,source_value_token,vehicle_population,source_value_status
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-01-31,Taxis,taxis,Diesel,1134,1134,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-01-31,Taxis,taxis,Electric,502,502,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-01-31,Taxis,taxis,Petrol,4,4,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-01-31,Taxis,taxis,Petrol-Electric,11360,11360,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-02-28,Buses,buses,Diesel,17684,17684,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-02-28,Buses,buses,Diesel-Electric,50,50,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-02-28,Buses,buses,Diesel-Electric (Plug-In),30,30,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-02-28,Buses,buses,Electric,423,423,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-02-28,Buses,buses,Petrol,133,133,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-02-28,Cars,cars,Diesel,16425,16425,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-02-28,Cars,cars,Diesel-Electric,13,13,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-02-28,Cars,cars,Diesel-Electric (Plug-In),1,1,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-02-28,Cars,cars,Electric,28919,28919,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-02-28,Cars,cars,Petrol,508706,508706,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-02-28,Cars,cars,Petrol-CNG,73,73,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-02-28,Cars,cars,Petrol-Electric,101745,101745,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-02-28,Cars,cars,Petrol-Electric (Plug-In),1612,1612,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-02-28,Goods & Other Vehicles,goods_and_other_vehicles,Diesel,125225,125225,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-02-28,Goods & Other Vehicles,goods_and_other_vehicles,Diesel-Electric,30,30,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-02-28,Goods & Other Vehicles,goods_and_other_vehicles,Electric,4796,4796,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-02-28,Goods & Other Vehicles,goods_and_other_vehicles,Petrol,13192,13192,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-02-28,Goods & Other Vehicles,goods_and_other_vehicles,Petrol-Electric,4,4,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-02-28,Goods & Other Vehicles,goods_and_other_vehicles,Petrol-Electric (Plug-In),1,1,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-02-28,Motor-cycles,motorcycles,Electric,319,319,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-02-28,Motor-cycles,motorcycles,Petrol,147713,147713,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-02-28,Taxis,taxis,Diesel,1026,1026,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-02-28,Taxis,taxis,Electric,502,502,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-02-28,Taxis,taxis,Petrol,4,4,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-02-28,Taxis,taxis,Petrol-Electric,11409,11409,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-03-31,Buses,buses,Diesel,17658,17658,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-03-31,Buses,buses,Diesel-Electric,50,50,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-03-31,Buses,buses,Diesel-Electric (Plug-In),31,31,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-03-31,Buses,buses,Electric,432,432,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-03-31,Buses,buses,Petrol,133,133,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-03-31,Cars,cars,Diesel,16210,16210,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-03-31,Cars,cars,Diesel-Electric,13,13,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-03-31,Cars,cars,Diesel-Electric (Plug-In),1,1,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-03-31,Cars,cars,Electric,30595,30595,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-03-31,Cars,cars,Petrol,505902,505902,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-03-31,Cars,cars,Petrol-CNG,71,71,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-03-31,Cars,cars,Petrol-Electric,103550,103550,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-03-31,Cars,cars,Petrol-Electric (Plug-In),1657,1657,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-03-31,Goods & Other Vehicles,goods_and_other_vehicles,Diesel,124786,124786,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-03-31,Goods & Other Vehicles,goods_and_other_vehicles,Diesel-Electric,31,31,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-03-31,Goods & Other Vehicles,goods_and_other_vehicles,Electric,5110,5110,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-03-31,Goods & Other Vehicles,goods_and_other_vehicles,Petrol,13517,13517,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-03-31,Goods & Other Vehicles,goods_and_other_vehicles,Petrol-Electric,4,4,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-03-31,Goods & Other Vehicles,goods_and_other_vehicles,Petrol-Electric (Plug-In),1,1,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-03-31,Motor-cycles,motorcycles,Electric,330,330,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-03-31,Motor-cycles,motorcycles,Petrol,147973,147973,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-03-31,Taxis,taxis,Diesel,891,891,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-03-31,Taxis,taxis,Electric,502,502,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-03-31,Taxis,taxis,Petrol,4,4,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-03-31,Taxis,taxis,Petrol-Electric,11449,11449,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-04-30,Buses,buses,Diesel,17611,17611,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-04-30,Buses,buses,Diesel-Electric,50,50,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-04-30,Buses,buses,Diesel-Electric (Plug-In),34,34,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-04-30,Buses,buses,Electric,473,473,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-04-30,Buses,buses,Petrol,133,133,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-04-30,Cars,cars,Diesel,15977,15977,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-04-30,Cars,cars,Diesel-Electric,13,13,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-04-30,Cars,cars,Diesel-Electric (Plug-In),1,1,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-04-30,Cars,cars,Electric,32156,32156,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-04-30,Cars,cars,Petrol,503018,503018,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-04-30,Cars,cars,Petrol-CNG,71,71,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-04-30,Cars,cars,Petrol-Electric,105176,105176,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-04-30,Cars,cars,Petrol-Electric (Plug-In),1680,1680,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-04-30,Goods & Other Vehicles,goods_and_other_vehicles,Diesel,124565,124565,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-04-30,Goods & Other Vehicles,goods_and_other_vehicles,Diesel-Electric,32,32,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-04-30,Goods & Other Vehicles,goods_and_other_vehicles,Electric,5193,5193,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-04-30,Goods & Other Vehicles,goods_and_other_vehicles,Petrol,13516,13516,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-04-30,Goods & Other Vehicles,goods_and_other_vehicles,Petrol-Electric,4,4,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-04-30,Goods & Other Vehicles,goods_and_other_vehicles,Petrol-Electric (Plug-In),1,1,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-04-30,Motor-cycles,motorcycles,Electric,330,330,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-04-30,Motor-cycles,motorcycles,Petrol,148160,148160,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-04-30,Taxis,taxis,Diesel,691,691,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-04-30,Taxis,taxis,Electric,502,502,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-04-30,Taxis,taxis,Petrol,4,4,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-04-30,Taxis,taxis,Petrol-Electric,11465,11465,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-05-31,Buses,buses,Diesel,17580,17580,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-05-31,Buses,buses,Diesel-Electric,50,50,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-05-31,Buses,buses,Diesel-Electric (Plug-In),36,36,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-05-31,Buses,buses,Electric,504,504,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-05-31,Buses,buses,Petrol,133,133,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-05-31,Cars,cars,Diesel,15773,15773,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-05-31,Cars,cars,Diesel-Electric,12,12,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-05-31,Cars,cars,Diesel-Electric (Plug-In),1,1,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-05-31,Cars,cars,Electric,34038,34038,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-05-31,Cars,cars,Petrol,499872,499872,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-05-31,Cars,cars,Petrol-CNG,71,71,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-05-31,Cars,cars,Petrol-Electric,107002,107002,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-05-31,Cars,cars,Petrol-Electric (Plug-In),1708,1708,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-05-31,Goods & Other Vehicles,goods_and_other_vehicles,Diesel,124425,124425,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-05-31,Goods & Other Vehicles,goods_and_other_vehicles,Diesel-Electric,32,32,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-05-31,Goods & Other Vehicles,goods_and_other_vehicles,Electric,5302,5302,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-05-31,Goods & Other Vehicles,goods_and_other_vehicles,Petrol,13520,13520,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-05-31,Goods & Other Vehicles,goods_and_other_vehicles,Petrol-Electric,5,5,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-05-31,Goods & Other Vehicles,goods_and_other_vehicles,Petrol-Electric (Plug-In),1,1,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-05-31,Motor-cycles,motorcycles,Electric,334,334,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-05-31,Motor-cycles,motorcycles,Petrol,148626,148626,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-05-31,Taxis,taxis,Diesel,487,487,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-05-31,Taxis,taxis,Electric,502,502,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-05-31,Taxis,taxis,Petrol,4,4,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-05-31,Taxis,taxis,Petrol-Electric,11472,11472,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-06-30,Buses,buses,Diesel,17559,17559,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-06-30,Buses,buses,Diesel-Electric,50,50,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-06-30,Buses,buses,Diesel-Electric (Plug-In),37,37,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-06-30,Buses,buses,Electric,546,546,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-06-30,Buses,buses,Petrol,133,133,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-06-30,Cars,cars,Diesel,15537,15537,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-06-30,Cars,cars,Diesel-Electric,12,12,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-06-30,Cars,cars,Diesel-Electric (Plug-In),1,1,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-06-30,Cars,cars,Electric,36016,36016,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-06-30,Cars,cars,Petrol,496579,496579,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-06-30,Cars,cars,Petrol-CNG,70,70,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-06-30,Cars,cars,Petrol-Electric,108840,108840,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-06-30,Cars,cars,Petrol-Electric (Plug-In),1761,1761,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-06-30,Goods & Other Vehicles,goods_and_other_vehicles,Diesel,124166,124166,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-06-30,Goods & Other Vehicles,goods_and_other_vehicles,Diesel-Electric,32,32,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-06-30,Goods & Other Vehicles,goods_and_other_vehicles,Electric,5438,5438,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-06-30,Goods & Other Vehicles,goods_and_other_vehicles,Petrol,13567,13567,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-06-30,Goods & Other Vehicles,goods_and_other_vehicles,Petrol-Electric,5,5,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-06-30,Goods & Other Vehicles,goods_and_other_vehicles,Petrol-Electric (Plug-In),1,1,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-06-30,Motor-cycles,motorcycles,Electric,341,341,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-06-30,Motor-cycles,motorcycles,Petrol,148940,148940,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-06-30,Taxis,taxis,Diesel,376,376,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-06-30,Taxis,taxis,Electric,502,502,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-06-30,Taxis,taxis,Petrol,4,4,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-06-30,Taxis,taxis,Petrol-Electric,11464,11464,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-07-31,Buses,buses,Diesel,17517,17517,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-07-31,Buses,buses,Diesel-Electric,50,50,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-07-31,Buses,buses,Diesel-Electric (Plug-In),40,40,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-07-31,Buses,buses,Electric,572,572,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-07-31,Buses,buses,Petrol,133,133,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-07-31,Cars,cars,Diesel,15283,15283,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-07-31,Cars,cars,Diesel-Electric,10,10,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-07-31,Cars,cars,Diesel-Electric (Plug-In),1,1,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-07-31,Cars,cars,Electric,38060,38060,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-07-31,Cars,cars,Petrol,493554,493554,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-07-31,Cars,cars,Petrol-CNG,70,70,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-07-31,Cars,cars,Petrol-Electric,110551,110551,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-07-31,Cars,cars,Petrol-Electric (Plug-In),1829,1829,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-07-31,Goods & Other Vehicles,goods_and_other_vehicles,Diesel,124037,124037,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-07-31,Goods & Other Vehicles,goods_and_other_vehicles,Diesel-Electric,32,32,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-07-31,Goods & Other Vehicles,goods_and_other_vehicles,Electric,5597,5597,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-07-31,Goods & Other Vehicles,goods_and_other_vehicles,Petrol,13589,13589,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-07-31,Goods & Other Vehicles,goods_and_other_vehicles,Petrol-Electric,5,5,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-07-31,Goods & Other Vehicles,goods_and_other_vehicles,Petrol-Electric (Plug-In),1,1,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-07-31,Motor-cycles,motorcycles,Electric,347,347,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-07-31,Motor-cycles,motorcycles,Petrol,149190,149190,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-07-31,Taxis,taxis,Diesel,293,293,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-07-31,Taxis,taxis,Electric,500,500,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-07-31,Taxis,taxis,Petrol,4,4,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-07-31,Taxis,taxis,Petrol-Electric,11464,11464,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-08-31,Buses,buses,Diesel,17494,17494,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-08-31,Buses,buses,Diesel-Electric,50,50,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-08-31,Buses,buses,Diesel-Electric (Plug-In),40,40,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-08-31,Buses,buses,Electric,603,603,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-08-31,Buses,buses,Petrol,133,133,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-08-31,Cars,cars,Diesel,15038,15038,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-08-31,Cars,cars,Diesel-Electric,10,10,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-08-31,Cars,cars,Diesel-Electric (Plug-In),1,1,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-08-31,Cars,cars,Electric,39794,39794,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-08-31,Cars,cars,Petrol,489886,489886,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-08-31,Cars,cars,Petrol-CNG,70,70,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-08-31,Cars,cars,Petrol-Electric,112275,112275,reported_numeric
